gene	nr_patients	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	degree	closeness	betweenness	eigenvector	kcore	clusteringcoeff	leverage	information	bridging	average_neighbors	class
BBS7	67.0	1.0	0.0	0.0	0.0	60.0	5.0	0.0	0.0	1.0	0.0015824454056335055	0.3000657430916652	8.529199889340449e-06	0.00033482817452579536	21	0.4666666666666667	-0.2337	0.0002008529400707329	3.72081460342673e-07	68.8	
POMK	39.0	2.0	0.0	0.0	0.0	34.0	2.0	0.0	1.0	0.0	0.00031648908112670115	0.2869685029843516	4.140478442341467e-06	6.802941834717787e-05	6	0.06666666666666668	-0.8401	0.0001329010364019833	7.763105575717131e-06	107.66666666666669	
HK1	81.0	0.0	1.0	0.0	0.0	73.0	6.0	0.0	1.0	0.0	0.0010549636037556704	0.32897717170359164	0.00010915254533178932	0.000931858813812614	18	0.4263157894736842	-0.4806	0.00018739311904060195	4.067848096167521e-06	212.5	
ZFC3H1	175.0	7.0	3.0	1.0	0.0	140.0	20.0	0.0	4.0	0.0	0.001213208144319021	0.32550441457849605	1.971099159547112e-05	0.0013785832402761415	22	0.07114624505928854	-0.6345	0.00019408233496140734	2.6102637219428267e-06	191.91304347826087	
PRMT9	62.0	1.0	0.0	1.0	0.0	53.0	4.0	0.0	3.0	0.0	5.274818018778352e-05	0.2586167734484432	0.0	0.00034694422166229737	1	0.0	-0.99	4.283849830584045e-05	0.0	200.0	
KCNA7	44.0	0.0	1.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.00015824454056335058	0.243592424379464	1.5218179552288343e-08	2.3366892340990738e-06	3	0.3333333333333333	-0.8766	9.175568204446236e-05	7.715995013591767e-08	45.66666666666666	
RUNX2	50.0	1.0	3.0	0.0	0.0	42.0	2.0	0.0	1.0	1.0	0.00749024158666526	0.37577116922932025	0.00025125310681198824	0.008791417586486005	69	0.2602137648586555	-0.0889	0.0002245996682321265	9.73686676647852e-07	255.59859154929578	
CCKAR	72.0	3.0	0.0	0.0	0.0	65.0	2.0	0.0	2.0	0.0	0.0008439708830045362	0.2948376439646431	5.449280527858056e-06	0.0002033300331428708	15	0.5083333333333333	-0.5336	0.00018047134652771305	7.224685875487684e-07	203.75	
NCSTN	76.0	6.0	0.0	1.0	0.0	62.0	4.0	0.0	3.0	0.0	0.00284840173014031	0.3381886737739438	4.15326786065895e-05	0.001477486305628302	35	0.2431865828092243	-0.154	0.0002137774204887581	6.815430269127707e-07	122.61111111111113	
HHIPL1	50.0	1.0	1.0	1.0	0.0	46.0	1.0	0.0	0.0	0.0	0.00021099272075113408	0.2899086097327188	2.506581890814593e-07	6.322009938180742e-05	4	0.0	-0.9467	0.00011008807267265183	2.2854364068986e-06	153.75	
SNX20	45.0	0.0	0.0	0.0	0.0	40.0	4.0	1.0	0.0	0.0	0.0004747336216900517	0.2914687723330907	5.36032073126856e-06	0.00022332472276724664	9	0.0	-0.758	0.0001548209250253114	3.969670114894943e-06	105.88888888888887	
TUBG1	40.0	2.0	0.0	0.0	0.0	36.0	0.0	0.0	2.0	0.0	0.007384745226289693	0.35947741346037176	0.00013143265727881898	0.005205891148351423	93	0.6014388489208633	0.0109	0.0002244039619329306	4.839511986364756e-07	173.4857142857143	
NINJ2	15.0	0.0	0.0	0.0	0.0	14.0	1.0	0.0	0.0	0.0	0.003850617153708197	0.31959896107017344	0.00023843311142542447	0.0003035304487070844	30	0.047564687975646884	0.1329	0.00021784172736015301	9.960925735970042e-07	83.49315068493149	
SECTM1	22.0	0.0	0.0	0.0	0.0	20.0	1.0	1.0	0.0	0.0	0.00021099272075113408	0.2997184117364866	1.5179939939054988e-06	0.00013398609434280215	4	0.0	-0.8428	0.00010915961289419085	4.252341835647921e-06	157.75	
KCNAB3	22.0	1.0	0.0	0.0	0.0	20.0	0.0	0.0	1.0	0.0	0.002320919928262475	0.29386588343915404	0.00021493114712944756	8.571109034500918e-05	14	0.04756871035940803	0.563	0.0002045786888166656	7.651073264185815e-07	19.954545454545453	
SULT4A1	30.0	1.0	0.0	0.0	0.0	27.0	2.0	0.0	0.0	0.0	0.0002637409009389176	0.3046947152391073	3.916111502685855e-06	0.00013002298345584842	5	0.0	-0.7583	0.00012123166559256684	4.712113024077739e-06	171.6	
SLFN12	61.0	2.0	5.0	0.0	0.0	48.0	6.0	0.0	0.0	0.0	0.00010549636037556704	0.2769813952284229	2.278577441173306e-08	5.307880838976532e-05	2	0.0	-0.9617	7.203686594355731e-05	5.81892839819001e-07	126.5	
ZNF649	59.0	1.0	0.0	1.0	0.0	49.0	6.0	0.0	1.0	1.0	0.0002637409009389176	0.30826252249866704	9.130903667682641e-07	0.00028676585101814687	5	0.3	-0.9619	0.00012316453986132878	9.33474378101532e-06	407.4	
LLCFC1	26.0	0.0	0.0	0.0	0.0	25.0	1.0	0.0	0.0	0.0	0.00010549636037556704	0.24776564889989866	1.5557497426500794e-07	6.0935953196414395e-06	2	0.0	-0.5444	6.27818247879211e-05	2.1444118074365962e-07	18.5	
OR5T3	122.0	4.0	2.0	1.0	0.0	112.0	3.0	0.0	0.0	0.0	0.0007912227028167528	0.31450460648863193	2.4878909700886325e-07	0.0005134481074920149	15	0.37142857142857133	-0.95	0.00017902133423169217	6.459601068066787e-07	636.7333333333332	
ANGPT4	84.0	0.0	0.0	0.0	0.0	74.0	6.0	0.0	4.0	0.0	0.0017406899461968562	0.3350356509371702	3.767952153037661e-06	0.0016347681556601386	33	0.22348484848484848	-0.6859	0.0002042998780207596	5.841940722332509e-07	251.2121212121212	
SIN3A	151.0	6.0	3.0	8.0	0.0	113.0	19.0	0.0	2.0	0.0	0.013398037767697015	0.3892833296518096	0.0012267571054795274	0.009459237719385971	62	0.0957019700600666	0.3984	0.00022760326727087456	7.931106090790085e-07	153.42125984251967	
CEP72	62.0	1.0	0.0	0.0	0.0	56.0	4.0	0.0	1.0	0.0	0.007279248865914126	0.35782378333314274	0.0002385660073469605	0.004870986131219341	93	0.6067914947635671	0.0194	0.00022426973576421163	6.701297359718107e-07	168.03623188405797	
NR2F1	42.0	0.0	0.0	1.0	0.0	39.0	1.0	1.0	0.0	0.0	0.002215423567886908	0.3414077730438592	5.8841636013356884e-05	0.0020787457139170838	31	0.20441347270615565	-0.35200000000000004	0.00020926144624030748	1.4940469922696076e-06	222.3809523809524	
ATOH8	23.0	1.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0004747336216900517	0.29078721527580675	1.1188451827830884e-05	0.00011168201893054121	8	0.2222222222222222	-0.5412	0.00015280221819726555	2.756993738214444e-06	74.22222222222223	
SPDYE1	28.0	1.0	0.0	2.0	0.0	23.0	2.0	0.0	0.0	0.0	0.00015824454056335058	0.2961773950888948	0.0	0.00023955830243015951	3	1.0	-0.9614	9.370610606074902e-05	0.0	316.6666666666667	
HBB	31.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0021626753876991247	0.3331343206657255	0.00028224628179383105	0.0011397701868778192	25	0.21829268292682927	0.0004	0.00020732848506272895	2.467069879803441e-06	106.3658536585366	
ANKRD13C	50.0	2.0	0.0	0.0	0.0	45.0	2.0	0.0	1.0	0.0	5.274818018778352e-05	0.23327789596896464	0.0	6.051956166379328e-07	1	0.0	-0.9286	4.1690165709870795e-05	0.0	27.0	
CELF2	44.0	0.0	1.0	0.0	0.0	39.0	2.0	0.0	2.0	0.0	0.00015824454056335058	0.3102509865338246	1.8499954850693e-07	0.0005357290401191541	3	0.0	-0.9788	9.389572580562458e-05	5.728978850271756e-06	477.66666666666674	
SLC1A6	128.0	1.0	0.0	0.0	0.0	123.0	3.0	1.0	0.0	0.0	0.00015824454056335058	0.26793164022471605	4.356802386557742e-07	1.6825318594814507e-05	3	0.0	-0.789	9.154021564981927e-05	1.165739016943825e-06	36.66666666666666	
NLRP3	297.0	10.0	0.0	0.0	0.0	259.0	24.0	0.0	4.0	0.0	0.0017406899461968562	0.332659427932864	3.9993494332607205e-05	0.0009885629852335305	23	0.1231060606060606	-0.19899999999999998	0.000203422990615869	9.308127860942228e-07	146.27272727272728	false_positive
RIN3	96.0	0.0	2.0	0.0	0.0	83.0	9.0	0.0	2.0	0.0	0.00284840173014031	0.3429190572481136	0.0002873051218429997	0.0016598813984979146	30	0.055904961565338925	-0.0759	0.00021324410190221973	1.71702355394273e-06	150.5	
OR5V1	79.0	3.0	0.0	0.0	0.0	71.0	5.0	0.0	0.0	0.0	0.0007912227028167528	0.31450460648863193	2.4878909700886325e-07	0.0005134481074920149	15	0.37142857142857133	-0.95	0.0001790213342316931	6.459601068066787e-07	636.7333333333332	
OR1J4	54.0	0.0	0.0	1.0	0.0	51.0	1.0	0.0	0.0	1.0	0.0007912227028167528	0.31450460648863193	2.4878909700886325e-07	0.0005134481074920149	15	0.37142857142857133	-0.95	0.000179021334231696	6.459601068066787e-07	636.7333333333332	
CTSD	45.0	2.0	1.0	0.0	0.0	39.0	2.0	0.0	1.0	0.0	0.003164890811267011	0.34656572770160554	0.00012834128626201642	0.001783308250117245	42	0.12429378531073447	-0.2426	0.00021554384277645545	1.8452851467127884e-06	161.68333333333334	
SLC4A1AP	63.0	3.0	0.0	0.0	0.0	53.0	6.0	0.0	1.0	0.0	0.00010549636037556704	0.2827403610095772	2.4050963065065583e-07	4.733209512759701e-05	2	0.0	-0.9104	7.128377930939061e-05	2.4728957572834518e-06	168.5	
FUT1	36.0	0.0	0.0	0.0	0.0	34.0	2.0	0.0	0.0	0.0	5.274818018778352e-05	0.22726448028871815	0.0	3.1622148823005966e-07	1	0.0	-0.6667	3.5449031573116604e-05	0.0	5.0	
KLF2	10.0	0.0	0.0	0.0	0.0	8.0	0.0	1.0	1.0	0.0	0.002953898090515877	0.3404301086840514	0.0001956351476308277	0.0013762681958954788	31	0.07792207792207792	-0.0389	0.0002140542303060772	2.1624865465826856e-06	133.91071428571428	
HYI	10.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0006857263424411858	0.3029755939375083	3.1051823598551827e-06	0.0005404190459005095	13	0.02564102564102564	-0.7371	0.00017263842643015114	1.4931317121861188e-06	120.30769230769229	
EPC1	82.0	3.0	1.0	1.0	0.0	76.0	0.0	0.0	1.0	0.0	0.0018461863065724234	0.33813422576650265	1.796156329813025e-05	0.001501032635208638	29	0.3630252100840336	-0.4342	0.000205326811200922	7.684201684664473e-07	188.77142857142857	
BRSK1	100.0	8.0	2.0	0.0	0.0	84.0	4.0	0.0	2.0	0.0	0.0010022154235678868	0.3174572798121203	4.286614673394903e-06	0.0006459816712863929	16	0.25146198830409355	-0.4771	0.0001871057377462356	4.6521522632095823e-07	162.68421052631578	
HBQ1	6.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0005274818018778352	0.2853095252082726	0.00011380148591958416	5.037612516423582e-05	7	0.3555555555555556	-0.2207	0.0001501631836252444	6.967478028985712e-06	49.8	
HCCS	41.0	1.0	0.0	0.0	0.0	38.0	1.0	0.0	0.0	1.0	0.00031648908112670115	0.27115639809168496	3.601608062164914e-06	1.7002718952387835e-05	5	0.06666666666666668	-0.4659	0.00012858052583250478	1.2185304379711485e-06	32.833333333333336	
DNAJC5	17.0	1.0	0.0	0.0	0.0	14.0	1.0	0.0	0.0	1.0	0.0008439708830045362	0.3215070307962523	6.9484908519472425e-06	0.0006912495912528577	15	0.6416666666666667	-0.6502	0.00018094280264863749	1.641576437455044e-06	194.75	
HMGB3	24.0	0.0	1.0	2.0	0.0	16.0	3.0	0.0	2.0	0.0	0.0012659563245068044	0.3377234067889951	2.3883037072271866e-05	0.0011982604162648748	24	0.2246376811594203	-0.7629	0.0001956639458854056	7.066931833515035e-06	278.875	
SPRTN	54.0	2.0	2.0	0.0	1.0	44.0	5.0	0.0	0.0	0.0	0.0010022154235678868	0.3212993600981347	6.869005583248951e-07	0.002020317170515132	19	0.8947368421052632	-0.7329	0.00018778405048320537	1.9685344674653572e-07	336.9473684210526	
ADGRE2	107.0	1.0	0.0	0.0	0.0	96.0	5.0	0.0	5.0	0.0	0.0009494672433801034	0.2927916192350021	1.4624371736741672e-05	8.951522242266514e-05	15	0.0784313725490196	-0.4721	0.00018430454594606246	9.142163548008986e-07	104.38888888888887	
LSM14B	44.0	0.0	1.0	0.0	0.0	38.0	3.0	0.0	2.0	0.0	0.00031648908112670115	0.30415539784657525	2.9226288122774004e-06	0.00012426000597922106	6	0.06666666666666668	-0.7936	0.00013245306277320074	3.6181651413450575e-06	159.66666666666666	
AKAP3	129.0	3.0	1.0	0.0	1.0	114.0	9.0	0.0	1.0	0.0	0.0005802299820656187	0.2879608987458032	1.5837235608818355e-05	5.993067954616718e-05	6	0.2363636363636364	-0.1813	0.00015752720125835603	1.280241380493683e-06	37.81818181818182	
SNX31	53.0	0.0	0.0	0.0	0.0	44.0	9.0	0.0	0.0	0.0	0.0002637409009389176	0.3035984798357415	2.1476746082927244e-06	0.00013330670449877502	5	0.1	-0.8165	0.00012205440584215232	3.907772395452475e-06	206.2	
ARID3B	56.0	1.0	1.0	2.0	0.0	49.0	1.0	0.0	2.0	0.0	0.00042198544150226817	0.3024229841376799	1.9345091831513e-06	0.0002080081490292337	8	0.10714285714285714	-0.8743	0.0001491444349764667	3.548342234670407e-06	149.875	
HINFP	52.0	1.0	0.0	1.0	0.0	44.0	6.0	0.0	0.0	0.0	0.0017406899461968562	0.3354280478877993	5.3998473772351646e-05	0.0012467313684449513	24	0.11363636363636365	-0.3134	0.00020362491460494464	1.5870964586955842e-06	147.54545454545453	
POLD4	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0042198544150226815	0.3412598413867964	1.3951558867665417e-05	0.01249995768255438	62	0.6946202531645571	-0.284	0.00021941991454583183	2.2244023735678072e-07	241.175	
HTR3D	49.0	3.0	1.0	0.0	0.0	44.0	1.0	0.0	0.0	0.0	5.274818018778352e-05	0.2372154832846814	0.0	1.1908619435744489e-06	1	0.0	-0.8667	3.99031098366836e-05	0.0	14.0	
UGT1A7	42.0	1.0	2.0	0.0	0.0	36.0	3.0	0.0	0.0	0.0	0.0007912227028167528	0.2587371344134319	1.958630740892477e-06	9.977884264118357e-06	14	0.3428571428571429	-0.2189	0.00016968209178936899	2.0115229392041086e-07	23.86666666666667	
KIF11	62.0	5.0	0.0	0.0	0.0	52.0	5.0	0.0	0.0	0.0	0.0049583289376516505	0.3407676603972177	6.695754285506558e-05	0.003173089908669241	62	0.3813772592084192	-0.1491	0.00022113354415359302	6.665831374136917e-07	161.14893617021278	
LIMS3	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0005274818018778352	0.2931730830190971	4.522649271632603e-06	9.425677625536309e-05	8	0.022222222222222227	-0.5643	0.00015839317483966415	9.345037885297081e-07	80.2	
KCNIP3	26.0	1.0	0.0	1.0	0.0	23.0	0.0	0.0	1.0	0.0	0.001424200865070155	0.3245542815002278	0.00011407860488826009	0.0005744874550193473	18	0.05413105413105413	-0.16699999999999998	0.00019752514582066678	2.9028866228099695e-06	116.62962962962965	
ANAPC1	141.0	6.0	0.0	0.0	0.0	124.0	9.0	0.0	2.0	0.0	0.005749551640468404	0.3477068789701127	3.0205001495815668e-05	0.007043075356372877	81	0.6411824668705403	-0.1984	0.0002225457609801457	2.8557170979006986e-07	224.11009174311928	
FBLN5	63.0	3.0	1.0	0.0	0.0	54.0	3.0	0.0	2.0	0.0	0.0010549636037556704	0.3140030459088205	2.8185182514950566e-05	0.00018909655794320336	13	0.15263157894736842	-0.2238	0.00018772589265137894	1.3833733961532207e-06	86.7	
BBS4	43.0	0.0	1.0	0.0	0.0	39.0	2.0	0.0	1.0	0.0	0.0021626753876991247	0.3234823020309289	5.2058905152014175e-05	0.0007256146829261568	24	0.2707317073170732	-0.1581	0.00020840185150157494	1.2591688506717823e-06	91.8048780487805	
EXOSC9	40.0	6.0	1.0	0.0	0.0	27.0	3.0	0.0	2.0	1.0	0.0051165734782150024	0.3303166740279125	0.00014096055212222896	0.003056429642465884	61	0.44415807560137455	0.1139	0.0002211609072412834	7.493452597813748e-07	97.16494845360823	
TMEM147	15.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	1.0	0.0026901571895769595	0.3175319405082191	0.0001676239349002557	0.0002503606057766748	29	0.031372549019607836	0.032	0.00021236560875008138	1.3426412622663004e-06	73.05882352941177	
SNX30	28.0	0.0	1.0	0.0	0.0	24.0	2.0	0.0	1.0	0.0	0.00010549636037556704	0.24544918003601174	3.7855849082525527e-08	3.4942285126658683e-06	2	0.0	-0.7424	6.851145630627854e-05	1.2618616360841836e-07	15.0	
TADA2A	42.0	2.0	0.0	0.0	0.0	36.0	3.0	0.0	1.0	0.0	0.00284840173014031	0.3413461192699461	9.228772448866632e-05	0.00256107754048112	34	0.06708595387840671	-0.1454	0.00021383577295633146	1.4125421000036713e-06	127.42592592592592	
OR4A15	200.0	10.0	2.0	0.0	0.0	180.0	8.0	0.0	0.0	0.0	0.0007912227028167528	0.31450460648863193	2.4878909700886325e-07	0.0005134481074920149	15	0.37142857142857133	-0.95	0.00017902133423168282	6.459601068066787e-07	636.7333333333332	
CKAP5	148.0	3.0	3.0	2.0	1.0	126.0	5.0	0.0	8.0	0.0	0.011446355100749024	0.37006952942759497	0.00022923529099757114	0.010812187540108069	96	0.4604454685099846	0.1555	0.0002269362676663081	5.629678892959704e-07	188.73271889400917	
NPIPB5	18.0	0.0	0.0	0.0	0.0	15.0	3.0	0.0	0.0	0.0	5.274818018778352e-05	0.2917431911494562	0.0	6.38354880388257e-05	1	0.0	-0.997	4.296021429143722e-05	0.0	668.0	
TLR9	93.0	1.0	0.0	0.0	0.0	88.0	4.0	0.0	0.0	0.0	0.003217638991454795	0.3455520256407244	0.00010120653035772178	0.0020409700607310656	39	0.16994535519125686	-0.1958	0.00021576848774552883	1.3881244375771616e-06	181.1639344262295	
FAM71C	49.0	6.0	0.0	0.0	0.0	41.0	1.0	0.0	1.0	0.0	0.001107711783943454	0.31501302170810724	2.7450983714407112e-05	0.00029609900577968616	18	0.07142857142857142	-0.5524	0.00019085130793282965	2.882872599042972e-06	172.047619047619	
SRSF2	40.0	2.0	2.0	5.0	1.0	28.0	1.0	0.0	0.0	1.0	0.014189260470513769	0.363458857719749	0.00026475253296372517	0.07139358481470029	160	0.5042168340453864	0.1644	0.00022782974965342612	4.5828756041530216e-07	214.44981412639405	driver
AKT1S1	19.0	2.0	0.0	0.0	0.0	13.0	2.0	0.0	2.0	0.0	0.00284840173014031	0.34069395567082905	2.7757310426228704e-05	0.001799731998830907	45	0.4220824598183089	-0.3967	0.00021399548307953013	1.0071298829629996e-06	205.88888888888889	
SVIP	11.0	1.0	0.0	0.0	0.0	9.0	1.0	0.0	0.0	0.0	0.00021099272075113408	0.28254172428360635	1.865669506597797e-08	7.768182144793779e-05	4	0.5	-0.7482	0.00010815670283833384	3.072422042157102e-08	81.0	
ZNF70	48.0	0.0	1.0	0.0	0.0	42.0	5.0	0.0	0.0	0.0	0.00010549636037556704	0.2624226541333805	3.8788492082003855e-08	1.3903359405687278e-05	2	0.0	-0.8759	7.082570794188155e-05	2.9245291649129885e-07	31.5	
RASIP1	64.0	2.0	1.0	0.0	0.0	52.0	7.0	0.0	2.0	0.0	0.0004747336216900517	0.3014102780101618	1.7758175032932427e-07	0.0002061997645875764	9	0.05555555555555555	-0.8375	0.0001552052889902866	2.167924354270727e-07	144.11111111111111	
SSB	29.0	4.0	0.0	1.0	0.0	21.0	1.0	0.0	2.0	0.0	0.0027956535499525266	0.3272230823954517	3.735378983248623e-05	0.005326610855371389	33	0.2358490566037736	-0.1785	0.0002135485636609228	7.279274275476143e-07	139.28301886792454	
ELK4	39.0	2.0	0.0	0.0	0.0	33.0	3.0	0.0	1.0	0.0	0.0018989344867602067	0.32914329864479464	4.940603154061248e-05	0.0011432083060912218	29	0.12857142857142856	-0.3027	0.00020550396612107474	9.166760716087187e-07	150.5	driver
KDM2A	91.0	2.0	0.0	0.0	0.0	77.0	9.0	0.0	3.0	0.0	0.0005802299820656187	0.3152178996843703	2.14347185977382e-06	0.00045679502749427684	11	0.09090909090909093	-0.7796	0.00016501242571265398	1.4628080250088678e-06	182.54545454545453	
ASH1L	298.0	17.0	4.0	2.0	0.0	246.0	22.0	0.0	6.0	1.0	0.0008439708830045362	0.3067616825371364	1.03177995612201e-05	0.00038283960493146153	15	0.38333333333333336	-0.672	0.00018111783410597099	2.689139769970004e-06	131.375	false_positive
ASB14	23.0	2.0	0.0	0.0	0.0	19.0	2.0	0.0	0.0	0.0	0.0010022154235678868	0.30363261777863343	6.561308122953657e-08	0.0011716210746826302	19	0.8771929824561403	-0.8058	0.0001878900478206318	3.1074931885189624e-08	208.84210526315792	
SETD2	351.0	45.0	19.0	1.0	0.0	202.0	70.0	0.0	14.0	0.0	0.0011604599641312375	0.33142869537405784	1.3384261785838174e-05	0.0010123993693261326	21	0.31601731601731603	-0.7166	0.00019280769403290802	3.313185352000509e-06	240.5909090909091	driver
VAMP4	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0066462707036607244	0.34331144165377	0.00031115273588344487	0.00256295078463006	57	0.2066031746031746	0.0757	0.00022369524361194213	1.589053388721997e-06	129.93650793650792	
RDH13	23.0	0.0	0.0	0.0	0.0	21.0	2.0	0.0	0.0	0.0	0.00021099272075113408	0.2683691075855532	3.3701724269828077e-06	1.8969017510340946e-05	3	0.0	-0.1588	9.41251059072298e-05	9.089158259981428e-07	26.75	
IGFLR1	29.0	2.0	0.0	1.0	0.0	23.0	1.0	0.0	1.0	1.0	0.00015824454056335058	0.22338085696392332	0.00010535059010152488	5.328918931405371e-07	2	0.0	0.11900000000000001	5.641109638764914e-05	2.2179071600321025e-05	2.6666666666666665	
IGFBP2	21.0	2.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.00042198544150226817	0.3191564601869695	3.060111169656157e-06	0.00047804521299342695	7	0.10714285714285714	-0.7229	0.0001480418048708954	1.7031329441320881e-06	292.625	
SYTL2	102.0	5.0	1.0	0.0	0.0	85.0	10.0	0.0	1.0	0.0	0.0003692372613144847	0.30525566607301546	9.917820897141163e-06	0.000138618622198068	7	0.047619047619047616	-0.7537	0.0001410105801491613	8.96982901998752e-06	140.71428571428572	
PPP1R32	59.0	1.0	1.0	0.0	0.0	53.0	2.0	0.0	2.0	0.0	0.00374512079333263	0.3477260684444759	9.834393684081184e-05	0.002493326769279396	43	0.11187122736418513	-0.1951	0.00021797143933661016	1.4284421852452118e-06	150.38028169014083	
RIPK2	42.0	3.0	1.0	0.0	0.0	33.0	2.0	0.0	3.0	0.0	0.0050110771178394345	0.3611256993346312	9.498048807322631e-05	0.003963783169617106	56	0.2524076147816349	-0.1984	0.00022125373875819815	7.187085474586868e-07	208.7263157894737	
HAVCR2	41.0	1.0	1.0	1.0	0.0	37.0	1.0	0.0	0.0	0.0	0.0008439708830045362	0.33057085265080915	1.8629588270722456e-05	0.0006657660513867487	13	0.05833333333333333	-0.4074	0.0001803662736135609	2.0830134683996957e-06	208.0	
THUMPD3	28.0	1.0	0.0	1.0	0.0	22.0	4.0	0.0	0.0	0.0	0.00021099272075113408	0.2597183439532457	4.994617595928696e-06	0.00033783327055446094	3	0.0	-0.475	0.00010026625774251566	2.0048586973621884e-06	63.75	
CRACR2A	65.0	0.0	0.0	0.0	0.0	57.0	5.0	0.0	3.0	0.0	0.002057179027323557	0.3323494277626555	0.00012458541342878998	0.000753934278919483	29	0.09446693657219972	-0.2574	0.00020748713458089757	2.816323119265636e-06	136.2051282051282	
OR4X1	60.0	2.0	0.0	0.0	0.0	55.0	3.0	0.0	0.0	0.0	0.0007912227028167528	0.31450460648863193	2.4878909700886325e-07	0.0005134481074920149	15	0.37142857142857133	-0.95	0.00017902133423165892	6.459601068066787e-07	636.7333333333332	
IFITM3	9.0	1.0	1.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0015296972254457222	0.3180073916885087	0.00010468570527815956	0.000249217772072261	22	0.07881773399014777	-0.3123	0.0002002498713829989	3.8955585321520275e-06	128.31034482758622	
REG1A	84.0	1.0	3.0	0.0	0.0	71.0	6.0	0.0	3.0	0.0	0.0002637409009389176	0.3157075319777737	1.094823587764742e-05	0.00028258782069775053	4	0.2	-0.6153	0.00011867897131843758	5.772037900244682e-06	427.0	
ALDH1A1	42.0	0.0	1.0	1.0	0.0	38.0	1.0	0.0	1.0	0.0	0.00031648908112670115	0.306269607313597	5.265366509513661e-06	0.00020541341509685283	6	0.06666666666666668	-0.703	0.00013177479074689963	4.269387501051573e-06	183.83333333333331	
ITPRIP	51.0	3.0	1.0	0.0	0.0	45.0	1.0	0.0	0.0	1.0	0.00031648908112670115	0.28838265854868056	2.5436759267831955e-06	5.2556274018472934e-05	6	0.0	-0.8059999999999999	0.0001326749427521333	3.642342908491249e-06	82.0	
STRA8	33.0	1.0	0.0	0.0	0.0	26.0	2.0	0.0	4.0	0.0	0.0005802299820656187	0.3095143500011997	2.871579911286155e-06	0.00030066342298806336	11	0.07272727272727272	-0.7482	0.00016492780970376822	1.7023433288182366e-06	149.8181818181818	
GBX2	23.0	0.0	0.0	0.0	0.0	22.0	1.0	0.0	0.0	0.0	5.274818018778352e-05	0.2694248806900704	0.0	2.492924268228106e-05	1	0.0	-0.9918	4.2862870689614175e-05	0.0	242.0	
ZC3HC1	41.0	3.0	0.0	0.0	0.0	33.0	4.0	1.0	0.0	0.0	0.0004747336216900517	0.31259577552710965	1.135873111061487e-06	0.0004533238958484008	9	0.027777777777777776	-0.841	0.00015517931715436866	1.3049979913183737e-06	189.66666666666663	
SMR3B	24.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.00021099272075113408	0.2900020152897907	8.450440384593286e-06	8.375113021512757e-05	4	0.16666666666666666	-0.9278	0.00010986382578974148	5.516387256358843e-05	174.75	
